PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,180263.952439,18.026395,
1,562,562,0,0.000000,0.000000,6799.186898,12.098197
2,444,444,0,0.000000,0.000000,5750.372785,12.951290
3,395,395,0,0.000000,0.000000,5642.922679,14.285880
4,353,353,0,0.000000,0.000000,5012.236610,14.198971
5,292,292,0,0.000000,0.000000,4380.896740,15.003071
6,273,273,0,0.000000,0.000000,3710.198983,13.590472
7,241,241,0,0.000000,0.000000,3497.732155,14.513411
8,247,247,0,0.000000,0.000000,3581.801137,14.501219
9,241,241,0,0.000000,0.000000,3777.494560,15.674251
10,208,208,0,0.000000,0.000000,3294.044082,15.836750
11,199,199,0,0.000000,0.000000,3223.767508,16.199837
12,188,188,0,0.000000,0.000000,2961.865178,15.754602
13,174,174,0,0.000000,0.000000,3122.283319,17.944157
14,180,180,0,0.000000,0.000000,3087.488990,17.152717
15,142,142,0,0.000000,0.000000,2521.183286,17.754812
16,170,170,0,0.000000,0.000000,2857.544352,16.809084
17,148,148,0,0.000000,0.000000,2520.967461,17.033564
18,153,153,0,0.000000,0.000000,2861.804302,18.704603
19,109,109,0,0.000000,0.000000,2178.512397,19.986352
20,134,134,0,0.000000,0.000000,2419.294097,18.054434
21,112,112,0,0.000000,0.000000,2063.201333,18.421440
22,124,124,0,0.000000,0.000000,2163.172557,17.444940
23,132,132,0,0.000000,0.000000,2313.191498,17.524178
24,124,124,0,0.000000,0.000000,2247.740699,18.126941
25,112,112,0,0.000000,0.000000,2386.733233,21.310118
26,103,103,0,0.000000,0.000000,2239.378394,21.741538
27,98,98,0,0.000000,0.000000,2050.443123,20.922889
28,99,99,0,0.000000,0.000000,2069.540414,20.904449
29,96,96,0,0.000000,0.000000,1835.113426,19.115765
30,94,94,0,0.000000,0.000000,1776.092297,18.894599
31,91,91,0,0.000000,0.000000,1648.867189,18.119420
32,98,98,0,0.000000,0.000000,1882.791954,19.212163
33,90,90,0,0.000000,0.000000,1882.844529,20.920495
34,103,103,0,0.000000,0.000000,1955.424955,18.984708
35,71,71,0,0.000000,0.000000,1496.461511,21.076923
36,67,67,0,0.000000,0.000000,1281.128686,19.121324
37,81,81,0,0.000000,0.000000,1566.328228,19.337386
38,86,86,0,0.000000,0.000000,1630.656431,18.961121
39,85,85,0,0.000000,0.000000,1845.343883,21.709928
40,73,73,0,0.000000,0.000000,1465.388445,20.073814
41,86,86,0,0.000000,0.000000,1854.811558,21.567576
42,75,75,0,0.000000,0.000000,1536.794652,20.490595
43,74,74,0,0.000000,0.000000,1447.985628,19.567373
44,60,60,0,0.000000,0.000000,1142.808704,19.046812
45,72,72,0,0.000000,0.000000,1337.957114,18.582738
46,82,82,0,0.000000,0.000000,1628.820592,19.863666
47,68,68,0,0.000000,0.000000,1287.260858,18.930307
48,59,59,0,0.000000,0.000000,1244.962160,21.101054
49,68,68,0,0.000000,0.000000,1284.885441,18.895374
50,71,71,0,0.000000,0.000000,1328.721461,18.714387
51,80,80,0,0.000000,0.000000,1571.589337,19.644867
52,49,49,0,0.000000,0.000000,1074.151024,21.921449
53,68,68,0,0.000000,0.000000,1428.573051,21.008427
54,55,55,0,0.000000,0.000000,1188.144697,21.602631
55,54,54,0,0.000000,0.000000,1068.165886,19.780850
56,61,61,0,0.000000,0.000000,1304.642699,21.387585
57,58,58,0,0.000000,0.000000,1339.951242,23.102608
58,52,52,0,0.000000,0.000000,1007.537332,19.375718
59,64,64,0,0.000000,0.000000,1382.446824,21.600732
60,54,54,0,0.000000,0.000000,1074.907228,19.905689
61,48,48,0,0.000000,0.000000,1056.968736,22.020182
62,60,60,0,0.000000,0.000000,1263.661102,21.061018
63,64,64,0,0.000000,0.000000,1430.940223,22.358441
64,52,52,0,0.000000,0.000000,1178.242254,22.658505
65,59,59,0,0.000000,0.000000,1130.469386,19.160498
66,62,62,0,0.000000,0.000000,1398.902998,22.562952
67,44,44,0,0.000000,0.000000,959.532525,21.807557
68,55,55,0,0.000000,0.000000,1121.929943,20.398726
69,57,57,0,0.000000,0.000000,1123.041998,19.702491
70,38,38,0,0.000000,0.000000,898.233282,23.637718
71,41,41,0,0.000000,0.000000,821.408408,20.034351
72,55,55,0,0.000000,0.000000,1188.954850,21.617361
73,54,54,0,0.000000,0.000000,1284.042181,23.778559
74,48,48,0,0.000000,0.000000,962.861255,20.059609
75,43,43,0,0.000000,0.000000,961.270305,22.355123
76,43,43,0,0.000000,0.000000,1056.869038,24.578350
77,41,41,0,0.000000,0.000000,921.068459,22.465084
78,41,41,0,0.000000,0.000000,988.441881,24.108339
79,58,58,0,0.000000,0.000000,1379.148275,23.778419
80,47,47,0,0.000000,0.000000,1137.890037,24.210426
81,46,46,0,0.000000,0.000000,1038.937217,22.585592
82,42,42,0,0.000000,0.000000,905.521661,21.560040
83,40,40,0,0.000000,0.000000,859.887067,21.497177
84,45,45,0,0.000000,0.000000,1121.675946,24.926132
85,57,57,0,0.000000,0.000000,1296.715152,22.749389
86,41,41,0,0.000000,0.000000,1096.553101,26.745198
87,45,45,0,0.000000,0.000000,1051.350729,23.363350
88,51,51,0,0.000000,0.000000,1082.553309,21.226535
89,50,50,0,0.000000,0.000000,1022.899794,20.457996
90,50,50,0,0.000000,0.000000,1161.717131,23.234343
91,44,44,0,0.000000,0.000000,1003.993485,22.818034
92,41,41,0,0.000000,0.000000,953.429705,23.254383
93,43,43,0,0.000000,0.000000,994.620007,23.130698
94,37,37,0,0.000000,0.000000,853.598757,23.070237
95,47,47,0,0.000000,0.000000,993.435316,21.136922
96,36,36,0,0.000000,0.000000,917.384318,25.482898
97,47,47,0,0.000000,0.000000,1002.486829,21.329507
98,42,42,0,0.000000,0.000000,1083.033100,25.786502
99,44,44,0,0.000000,0.000000,1114.006532,25.318330
100,40,40,0,0.000000,0.000000,909.718355,22.742959
