interest,rtt(ms)
/skenario1-1-1-4/traffic81,21.076806
/skenario1-1-1-4/traffic9,19.407627
/skenario1-1-1-4/traffic72,18.068675
/skenario1-1-1-4/traffic5,14.993577
/skenario1-1-1-4/traffic28,14.391788
/skenario1-1-1-4/traffic14,13.953975
/skenario1-1-1-4/traffic47,12.292283
/skenario1-1-1-4/traffic48,12.009396
/skenario1-1-1-4/traffic18,17.644656
/skenario1-1-1-4/traffic37,17.006156
/skenario1-1-1-4/traffic84,21.851475
/skenario1-1-1-4/traffic84,11.309585
/skenario1-1-1-4/traffic16,21.922832
/skenario1-1-1-4/traffic40,21.387065
/skenario1-1-1-4/traffic65,18.357396
/skenario1-1-1-4/traffic1,17.832174
/skenario1-1-1-4/traffic1,11.486981
/skenario1-1-1-4/traffic23,17.559154
/skenario1-1-1-4/traffic42,14.276628
/skenario1-1-1-4/traffic34,13.763323
/skenario1-1-1-4/traffic14,9.873602
/skenario1-1-1-4/traffic62,26.821529
/skenario1-1-1-4/traffic9,9.499549
/skenario1-1-1-4/traffic56,27.121106
/skenario1-1-1-4/traffic58,26.385290
/skenario1-1-1-4/traffic10,26.072393
/skenario1-1-1-4/traffic10,13.904658
/skenario1-1-1-4/traffic69,13.764199
/skenario1-1-1-4/traffic80,15.717925
/skenario1-1-1-4/traffic76,16.471440
/skenario1-1-1-4/traffic4,20.749403
/skenario1-1-1-4/traffic28,6.129704
/skenario1-1-1-4/traffic2,21.283481
/skenario1-1-1-4/traffic52,22.329471
/skenario1-1-1-4/traffic14,8.720640
/skenario1-1-1-4/traffic7,24.766109
/skenario1-1-1-4/traffic55,23.726111
/skenario1-1-1-4/traffic8,23.285553
/skenario1-1-1-4/traffic11,22.623323
/skenario1-1-1-4/traffic47,9.848927
/skenario1-1-1-4/traffic94,12.810212
/skenario1-1-1-4/traffic2,7.349823
/skenario1-1-1-4/traffic2,0.203647
/skenario1-1-1-4/traffic2,2.697535
/skenario1-1-1-4/traffic2,1.145933
/skenario1-1-1-4/traffic13,18.190354
/skenario1-1-1-4/traffic34,6.892563
/skenario1-1-1-4/traffic16,6.805064
/skenario1-1-1-4/traffic16,5.212081
/skenario1-1-1-4/traffic16,0.418740
/skenario1-1-1-4/traffic1,6.855916
/skenario1-1-1-4/traffic4,6.627210
/skenario1-1-1-4/traffic63,12.934579
/skenario1-1-1-4/traffic52,6.030806
/skenario1-1-1-4/traffic2,4.883987
/skenario1-1-1-4/traffic39,14.245219
/skenario1-1-1-4/traffic9,14.279469
/skenario1-1-1-4/traffic43,14.619404
/skenario1-1-1-4/traffic75,15.134915
/skenario1-1-1-4/traffic7,5.510012
/skenario1-1-1-4/traffic1,4.965832
/skenario1-1-1-4/traffic9,8.411456
/skenario1-1-1-4/traffic2,7.936839
/skenario1-1-1-4/traffic8,9.823792
/skenario1-1-1-4/traffic5,26.985922
/skenario1-1-1-4/traffic5,21.456543
/skenario1-1-1-4/traffic43,12.363820
/skenario1-1-1-4/traffic52,19.785871
/skenario1-1-1-4/traffic39,19.194538
/skenario1-1-1-4/traffic23,18.907532
/skenario1-1-1-4/traffic3,34.589104
/skenario1-1-1-4/traffic3,21.953512
/skenario1-1-1-4/traffic55,17.700607
/skenario1-1-1-4/traffic17,38.097893
/skenario1-1-1-4/traffic26,35.186866
/skenario1-1-1-4/traffic61,32.865013
/skenario1-1-1-4/traffic61,23.809207
/skenario1-1-1-4/traffic100,31.947284
/skenario1-1-1-4/traffic41,32.345015
/skenario1-1-1-4/traffic73,31.897181
/skenario1-1-1-4/traffic19,32.472150
/skenario1-1-1-4/traffic20,32.868217
/skenario1-1-1-4/traffic20,15.946612
/skenario1-1-1-4/traffic8,4.804923
/skenario1-1-1-4/traffic15,33.157635
/skenario1-1-1-4/traffic78,33.463995
/skenario1-1-1-4/traffic24,33.881660
/skenario1-1-1-4/traffic7,6.365140
/skenario1-1-1-4/traffic60,35.001662
/skenario1-1-1-4/traffic82,34.925523
/skenario1-1-1-4/traffic46,33.748236
/skenario1-1-1-4/traffic4,5.927047
/skenario1-1-1-4/traffic38,33.416090
/skenario1-1-1-4/traffic32,33.323504
/skenario1-1-1-4/traffic6,32.694589
/skenario1-1-1-4/traffic35,15.525220
/skenario1-1-1-4/traffic95,13.784342
/skenario1-1-1-4/traffic88,23.270096
/skenario1-1-1-4/traffic47,21.511159
/skenario1-1-1-4/traffic65,21.164319
/skenario1-1-1-4/traffic25,15.969966
/skenario1-1-1-4/traffic8,15.000462
/skenario1-1-1-4/traffic6,7.936943
/skenario1-1-1-4/traffic93,19.673208
/skenario1-1-1-4/traffic3,5.608230
/skenario1-1-1-4/traffic22,13.225595
/skenario1-1-1-4/traffic25,5.915061
/skenario1-1-1-4/traffic8,5.445764
/skenario1-1-1-4/traffic8,3.225140
/skenario1-1-1-4/traffic21,13.605971
/skenario1-1-1-4/traffic4,20.344927
/skenario1-1-1-4/traffic20,10.222987
/skenario1-1-1-4/traffic91,18.829908
/skenario1-1-1-4/traffic1,21.318520
/skenario1-1-1-4/traffic1,13.756011
/skenario1-1-1-4/traffic1,1.023131
/skenario1-1-1-4/traffic14,21.030821
/skenario1-1-1-4/traffic49,20.267817
/skenario1-1-1-4/traffic23,20.345736
/skenario1-1-1-4/traffic21,4.916237
/skenario1-1-1-4/traffic1,3.914980
/skenario1-1-1-4/traffic60,5.602162
/skenario1-1-1-4/traffic2,21.885332
/skenario1-1-1-4/traffic2,9.771408
/skenario1-1-1-4/traffic16,22.012167
/skenario1-1-1-4/traffic70,21.542421
/skenario1-1-1-4/traffic47,6.350914
/skenario1-1-1-4/traffic4,5.192692
/skenario1-1-1-4/traffic6,6.058365
/skenario1-1-1-4/traffic7,15.801067
/skenario1-1-1-4/traffic45,15.821271
/skenario1-1-1-4/traffic56,15.082333
/skenario1-1-1-4/traffic36,14.638543
/skenario1-1-1-4/traffic34,14.766070
/skenario1-1-1-4/traffic29,16.611472
/skenario1-1-1-4/traffic29,5.062359
/skenario1-1-1-4/traffic10,18.861957
/skenario1-1-1-4/traffic1,6.988344
/skenario1-1-1-4/traffic84,16.534483
/skenario1-1-1-4/traffic5,16.046105
/skenario1-1-1-4/traffic81,14.151746
/skenario1-1-1-4/traffic2,4.558112
/skenario1-1-1-4/traffic2,0.524602
/skenario1-1-1-4/traffic1,4.280056
/skenario1-1-1-4/traffic3,17.885123
/skenario1-1-1-4/traffic19,17.724102
