interest,rtt(ms)
/skenario1-1-1-7/traffic12,19.251362
/skenario1-1-1-7/traffic12,11.021003
/skenario1-1-1-7/traffic50,21.642292
/skenario1-1-1-7/traffic2,21.619914
/skenario1-1-1-7/traffic2,21.062099
/skenario1-1-1-7/traffic2,18.454395
/skenario1-1-1-7/traffic1,21.621967
/skenario1-1-1-7/traffic1,8.426644
/skenario1-1-1-7/traffic22,21.569891
/skenario1-1-1-7/traffic30,21.592468
/skenario1-1-1-7/traffic6,21.618353
/skenario1-1-1-7/traffic32,21.192648
/skenario1-1-1-7/traffic5,19.818900
/skenario1-1-1-7/traffic5,10.615014
/skenario1-1-1-7/traffic16,35.632643
/skenario1-1-1-7/traffic23,33.042752
/skenario1-1-1-7/traffic23,3.475656
/skenario1-1-1-7/traffic18,33.462822
/skenario1-1-1-7/traffic36,30.787273
/skenario1-1-1-7/traffic10,28.983155
/skenario1-1-1-7/traffic10,23.892984
/skenario1-1-1-7/traffic51,28.103600
/skenario1-1-1-7/traffic100,27.639213
/skenario1-1-1-7/traffic99,26.321560
/skenario1-1-1-7/traffic96,25.187426
/skenario1-1-1-7/traffic43,24.921195
/skenario1-1-1-7/traffic43,20.674311
/skenario1-1-1-7/traffic12,24.753854
/skenario1-1-1-7/traffic46,27.745072
/skenario1-1-1-7/traffic75,26.528723
/skenario1-1-1-7/traffic3,27.795453
/skenario1-1-1-7/traffic5,6.204778
/skenario1-1-1-7/traffic13,13.898309
/skenario1-1-1-7/traffic13,13.065921
/skenario1-1-1-7/traffic37,13.347020
/skenario1-1-1-7/traffic75,4.335875
/skenario1-1-1-7/traffic97,17.626914
/skenario1-1-1-7/traffic68,16.197564
/skenario1-1-1-7/traffic68,2.045038
/skenario1-1-1-7/traffic70,16.916582
/skenario1-1-1-7/traffic3,5.010318
/skenario1-1-1-7/traffic50,4.856765
/skenario1-1-1-7/traffic14,15.288272
/skenario1-1-1-7/traffic14,11.006701
/skenario1-1-1-7/traffic24,17.277776
/skenario1-1-1-7/traffic36,11.701531
/skenario1-1-1-7/traffic38,14.802461
/skenario1-1-1-7/traffic11,13.688598
/skenario1-1-1-7/traffic11,13.303438
/skenario1-1-1-7/traffic1,4.775485
/skenario1-1-1-7/traffic13,4.236608
/skenario1-1-1-7/traffic51,4.746263
/skenario1-1-1-7/traffic16,4.771441
/skenario1-1-1-7/traffic11,5.351754
/skenario1-1-1-7/traffic14,5.675855
/skenario1-1-1-7/traffic70,5.711209
/skenario1-1-1-7/traffic38,5.581387
/skenario1-1-1-7/traffic46,5.408985
/skenario1-1-1-7/traffic46,4.336851
/skenario1-1-1-7/traffic1,5.508187
/skenario1-1-1-7/traffic6,5.045764
/skenario1-1-1-7/traffic23,5.033464
/skenario1-1-1-7/traffic50,4.343955
/skenario1-1-1-7/traffic19,12.639154
/skenario1-1-1-7/traffic18,5.005254
/skenario1-1-1-7/traffic96,4.382050
/skenario1-1-1-7/traffic37,4.565479
/skenario1-1-1-7/traffic52,14.455704
/skenario1-1-1-7/traffic24,5.084025
/skenario1-1-1-7/traffic81,14.323592
/skenario1-1-1-7/traffic6,5.423688
/skenario1-1-1-7/traffic4,14.318879
/skenario1-1-1-7/traffic5,8.491466
/skenario1-1-1-7/traffic83,17.456079
/skenario1-1-1-7/traffic8,20.422587
/skenario1-1-1-7/traffic16,10.051157
/skenario1-1-1-7/traffic30,18.363161
/skenario1-1-1-7/traffic50,17.859544
/skenario1-1-1-7/traffic42,16.738404
/skenario1-1-1-7/traffic29,21.341931
/skenario1-1-1-7/traffic8,5.663936
/skenario1-1-1-7/traffic11,5.547588
/skenario1-1-1-7/traffic24,5.289771
/skenario1-1-1-7/traffic52,5.537147
/skenario1-1-1-7/traffic33,13.181466
/skenario1-1-1-7/traffic93,12.413271
/skenario1-1-1-7/traffic72,12.856135
/skenario1-1-1-7/traffic61,12.668634
/skenario1-1-1-7/traffic11,5.330184
/skenario1-1-1-7/traffic6,12.049411
/skenario1-1-1-7/traffic6,4.875214
/skenario1-1-1-7/traffic38,5.799658
/skenario1-1-1-7/traffic96,4.817521
/skenario1-1-1-7/traffic47,11.673513
/skenario1-1-1-7/traffic59,15.194776
/skenario1-1-1-7/traffic59,9.985903
/skenario1-1-1-7/traffic82,13.454004
/skenario1-1-1-7/traffic17,12.865473
/skenario1-1-1-7/traffic70,5.986854
/skenario1-1-1-7/traffic1,10.958555
/skenario1-1-1-7/traffic1,9.926021
/skenario1-1-1-7/traffic97,13.957774
/skenario1-1-1-7/traffic70,13.322817
/skenario1-1-1-7/traffic9,33.765144
/skenario1-1-1-7/traffic26,33.709581
/skenario1-1-1-7/traffic56,28.908133
/skenario1-1-1-7/traffic2,26.653413
/skenario1-1-1-7/traffic75,26.647703
/skenario1-1-1-7/traffic33,15.114089
/skenario1-1-1-7/traffic5,22.851931
/skenario1-1-1-7/traffic53,22.787641
/skenario1-1-1-7/traffic91,21.091419
/skenario1-1-1-7/traffic2,5.176113
/skenario1-1-1-7/traffic1,5.227901
/skenario1-1-1-7/traffic1,4.002464
/skenario1-1-1-7/traffic26,5.094850
/skenario1-1-1-7/traffic6,4.681742
/skenario1-1-1-7/traffic1,5.475744
/skenario1-1-1-7/traffic4,7.664724
/skenario1-1-1-7/traffic46,13.682025
/skenario1-1-1-7/traffic84,13.580540
/skenario1-1-1-7/traffic84,10.327364
/skenario1-1-1-7/traffic18,18.311082
/skenario1-1-1-7/traffic52,7.421711
/skenario1-1-1-7/traffic48,16.081474
