epoch,value
1709558532.285,1708032.000000
1709558533.285,1708032.000000
1709558534.285,1708032.000000
1709558535.285,1708032.000000
1709558536.285,1708032.000000
1709558537.285,1708032.000000
1709558538.285,1708032.000000
1709558539.285,1708032.000000
1709558540.285,1708032.000000
1709558541.285,1708032.000000
1709558542.285,1708032.000000
1709558543.285,1708032.000000
1709558544.285,1708032.000000
1709558545.285,1708032.000000
1709558546.285,1708032.000000
1709558547.285,1708032.000000
1709558548.285,1708032.000000
1709558549.285,1708032.000000
1709558550.285,1708032.000000
1709558551.285,1708032.000000
1709558552.285,1708032.000000
1709558553.285,1708032.000000
1709558554.285,1708032.000000
1709558555.285,1708032.000000
1709558556.285,1708032.000000
1709558557.285,1708032.000000
1709558558.285,1708032.000000
1709558559.285,1708032.000000
1709558560.285,1708032.000000
1709558561.285,1708032.000000
1709558562.285,1708032.000000
1709558563.285,1708032.000000
1709558564.285,1708032.000000
1709558565.285,1708032.000000
1709558566.285,1708032.000000
1709558567.285,1708032.000000
1709558568.285,1708032.000000
1709558569.285,1708032.000000
1709558570.285,1708032.000000
1709558571.285,1708032.000000
1709558572.285,1708032.000000
1709558573.285,1708032.000000
1709558574.285,1708032.000000
1709558575.285,1708032.000000
1709558576.285,1708032.000000
1709558577.285,1708032.000000
1709558578.285,1708032.000000
1709558579.285,1708032.000000
1709558580.285,1708032.000000
1709558581.285,1708032.000000
1709558582.285,1708032.000000
1709558583.285,1708032.000000
1709558584.285,1708032.000000
1709558585.285,1708032.000000
1709558586.285,1708032.000000
1709558587.285,1708032.000000
1709558588.285,1708032.000000
1709558589.285,1708032.000000
1709558590.285,1708032.000000
1709558591.285,1708032.000000
1709558592.285,1708032.000000
1709558593.285,1708032.000000
1709558594.285,1708032.000000
1709558595.285,1708032.000000
1709558596.285,1708032.000000
1709558597.285,1708032.000000
1709558598.285,1708032.000000
1709558599.285,1708032.000000
1709558600.285,1708032.000000
1709558601.285,1708032.000000
1709558602.285,1708032.000000
1709558603.285,1708032.000000
1709558604.285,1708032.000000
1709558605.285,1708032.000000
1709558606.285,1708032.000000
1709558607.285,1708032.000000
1709558608.285,1708032.000000
1709558609.285,1708032.000000
1709558610.285,1708032.000000
1709558611.285,1708032.000000
1709558612.285,1708032.000000
1709558613.285,1708032.000000
1709558614.285,1708032.000000
1709558615.285,1708032.000000
1709558616.285,1708032.000000
1709558617.285,1708032.000000
1709558618.285,1708032.000000
1709558619.285,1708032.000000
1709558620.285,1708032.000000
1709558621.285,1708032.000000
1709558622.285,1708032.000000
1709558623.285,1708032.000000
1709558624.285,1708032.000000
1709558625.285,1708032.000000
1709558626.285,1708032.000000
1709558627.285,1708032.000000
1709558628.285,1708032.000000
1709558629.285,1708032.000000
1709558630.285,1708032.000000
1709558631.285,1708032.000000
1709558632.285,1708032.000000
1709558633.285,1708032.000000
1709558634.285,1708032.000000
1709558635.285,1708032.000000
1709558636.285,1708032.000000
