epoch,shortterm,midterm,longterm
1709558962.270,0.548340,0.166016,0.057129
1709558963.270,0.548340,0.166016,0.057129
1709558964.270,0.584961,0.180176,0.062500
1709558965.270,0.584961,0.180176,0.062500
1709558966.270,0.584961,0.180176,0.062500
1709558967.270,0.584961,0.180176,0.062500
1709558968.272,0.584961,0.180176,0.062500
1709558969.270,0.538086,0.176758,0.062012
1709558970.270,0.538086,0.176758,0.062012
1709558971.274,0.538086,0.176758,0.062012
1709558972.270,0.538086,0.176758,0.062012
1709558973.271,0.538086,0.176758,0.062012
1709558974.270,0.494629,0.173340,0.061523
1709558975.270,0.494629,0.173340,0.061523
1709558976.270,0.494629,0.173340,0.061523
1709558977.270,0.494629,0.173340,0.061523
1709558978.270,0.494629,0.173340,0.061523
1709558979.271,0.454590,0.170410,0.061035
1709558980.271,0.454590,0.170410,0.061035
1709558981.270,0.454590,0.170410,0.061035
1709558982.270,0.454590,0.170410,0.061035
1709558983.272,0.454590,0.170410,0.061035
1709558984.270,0.417969,0.167480,0.060547
1709558985.272,0.417969,0.167480,0.060547
1709558986.270,0.417969,0.167480,0.060547
1709558987.272,0.417969,0.167480,0.060547
1709558988.270,0.417969,0.167480,0.060547
1709558989.270,0.384277,0.164551,0.060059
1709558990.270,0.384277,0.164551,0.060059
1709558991.270,0.384277,0.164551,0.060059
1709558992.272,0.384277,0.164551,0.060059
1709558993.272,0.384277,0.164551,0.060059
1709558994.273,0.433594,0.178711,0.065430
1709558995.271,0.433594,0.178711,0.065430
1709558996.271,0.433594,0.178711,0.065430
1709558997.270,0.433594,0.178711,0.065430
1709558998.270,0.433594,0.178711,0.065430
1709558999.272,0.398438,0.175293,0.064941
1709559000.270,0.398438,0.175293,0.064941
1709559001.271,0.398438,0.175293,0.064941
1709559002.270,0.398438,0.175293,0.064941
1709559003.271,0.398438,0.175293,0.064941
1709559004.271,0.366211,0.172363,0.064453
1709559005.270,0.366211,0.172363,0.064453
1709559006.271,0.366211,0.172363,0.064453
1709559007.271,0.366211,0.172363,0.064453
1709559008.270,0.366211,0.172363,0.064453
1709559009.271,0.336426,0.169434,0.063965
1709559010.270,0.336426,0.169434,0.063965
1709559011.270,0.336426,0.169434,0.063965
1709559012.271,0.336426,0.169434,0.063965
1709559013.270,0.336426,0.169434,0.063965
1709559014.270,0.309082,0.166504,0.063477
1709559015.270,0.309082,0.166504,0.063477
1709559016.270,0.309082,0.166504,0.063477
1709559017.270,0.309082,0.166504,0.063477
1709559018.271,0.309082,0.166504,0.063477
1709559019.270,0.284180,0.163574,0.062988
1709559020.270,0.284180,0.163574,0.062988
1709559021.270,0.284180,0.163574,0.062988
1709559022.270,0.284180,0.163574,0.062988
1709559023.271,0.284180,0.163574,0.062988
1709559024.271,0.261230,0.160645,0.062500
1709559025.271,0.261230,0.160645,0.062500
1709559026.270,0.261230,0.160645,0.062500
1709559027.270,0.261230,0.160645,0.062500
1709559028.270,0.261230,0.160645,0.062500
1709559029.272,0.240234,0.157715,0.062012
1709559030.270,0.240234,0.157715,0.062012
1709559031.270,0.240234,0.157715,0.062012
1709559032.270,0.240234,0.157715,0.062012
1709559033.271,0.240234,0.157715,0.062012
1709559034.270,0.220703,0.154785,0.061523
1709559035.270,0.220703,0.154785,0.061523
1709559036.270,0.220703,0.154785,0.061523
1709559037.272,0.220703,0.154785,0.061523
1709559038.272,0.220703,0.154785,0.061523
1709559039.272,0.202637,0.151855,0.061035
1709559040.270,0.202637,0.151855,0.061035
1709559041.271,0.202637,0.151855,0.061035
1709559042.270,0.202637,0.151855,0.061035
1709559043.270,0.202637,0.151855,0.061035
1709559044.270,0.186035,0.148926,0.060547
1709559045.270,0.186035,0.148926,0.060547
1709559046.270,0.186035,0.148926,0.060547
1709559047.270,0.186035,0.148926,0.060547
1709559048.270,0.186035,0.148926,0.060547
1709559049.270,0.170898,0.145996,0.060059
1709559050.270,0.170898,0.145996,0.060059
1709559051.270,0.170898,0.145996,0.060059
1709559052.270,0.170898,0.145996,0.060059
1709559053.270,0.170898,0.145996,0.060059
1709559054.270,0.156738,0.143555,0.059570
1709559055.270,0.156738,0.143555,0.059570
1709559056.270,0.156738,0.143555,0.059570
1709559057.270,0.156738,0.143555,0.059570
1709559058.270,0.156738,0.143555,0.059570
1709559059.270,0.144043,0.141113,0.059082
1709559060.270,0.144043,0.141113,0.059082
1709559061.270,0.144043,0.141113,0.059082
1709559062.270,0.144043,0.141113,0.059082
1709559063.272,0.144043,0.141113,0.059082
1709559064.270,0.132324,0.138672,0.058594
1709559065.270,0.132324,0.138672,0.058594
1709559066.271,0.132324,0.138672,0.058594
1709559067.270,0.132324,0.138672,0.058594
1709559068.271,0.132324,0.138672,0.058594
1709559069.270,0.121582,0.136230,0.058105
1709559070.270,0.121582,0.136230,0.058105
1709559071.270,0.121582,0.136230,0.058105
1709559072.270,0.121582,0.136230,0.058105
1709559073.270,0.121582,0.136230,0.058105
1709559074.270,0.111816,0.133789,0.057617
1709559075.270,0.111816,0.133789,0.057617
1709559076.270,0.111816,0.133789,0.057617
1709559077.270,0.111816,0.133789,0.057617
1709559078.270,0.111816,0.133789,0.057617
1709559079.270,0.102539,0.131348,0.057129
1709559080.270,0.102539,0.131348,0.057129
1709559081.270,0.102539,0.131348,0.057129
1709559082.270,0.102539,0.131348,0.057129
1709559083.272,0.102539,0.131348,0.057129
