epoch,shortterm,midterm,longterm
1708315568.043,0.385742,0.119141,0.041016
1708315569.043,0.385742,0.119141,0.041016
1708315570.043,0.354492,0.116699,0.040527
1708315571.043,0.354492,0.116699,0.040527
1708315572.043,0.354492,0.116699,0.040527
1708315573.043,0.354492,0.116699,0.040527
1708315574.043,0.354492,0.116699,0.040527
1708315575.043,0.325684,0.114746,0.040039
1708315576.043,0.325684,0.114746,0.040039
1708315577.046,0.325684,0.114746,0.040039
1708315578.045,0.325684,0.114746,0.040039
1708315579.044,0.325684,0.114746,0.040039
1708315580.043,0.299316,0.112793,0.039551
1708315581.043,0.299316,0.112793,0.039551
1708315582.043,0.299316,0.112793,0.039551
1708315583.043,0.299316,0.112793,0.039551
1708315584.043,0.299316,0.112793,0.039551
1708315585.043,0.274902,0.110840,0.039062
1708315586.045,0.274902,0.110840,0.039062
1708315587.044,0.274902,0.110840,0.039062
1708315588.045,0.274902,0.110840,0.039062
1708315589.043,0.274902,0.110840,0.039062
1708315590.044,0.252441,0.108887,0.038574
1708315591.043,0.252441,0.108887,0.038574
1708315592.043,0.252441,0.108887,0.038574
1708315593.045,0.252441,0.108887,0.038574
1708315594.043,0.252441,0.108887,0.038574
1708315595.044,0.231934,0.106934,0.038086
1708315596.045,0.231934,0.106934,0.038086
1708315597.043,0.231934,0.106934,0.038086
1708315598.043,0.231934,0.106934,0.038086
1708315599.043,0.231934,0.106934,0.038086
1708315600.043,0.212891,0.104980,0.037598
1708315601.043,0.212891,0.104980,0.037598
1708315602.043,0.212891,0.104980,0.037598
1708315603.043,0.212891,0.104980,0.037598
1708315604.043,0.212891,0.104980,0.037598
1708315605.043,0.195801,0.103027,0.037109
1708315606.043,0.195801,0.103027,0.037109
1708315607.044,0.195801,0.103027,0.037109
1708315608.044,0.195801,0.103027,0.037109
1708315609.044,0.195801,0.103027,0.037109
1708315610.044,0.179688,0.101074,0.036621
1708315611.043,0.179688,0.101074,0.036621
1708315612.045,0.179688,0.101074,0.036621
1708315613.043,0.179688,0.101074,0.036621
